invoice_id,customer_id,invoice_date,invoice_amount,tax_amount,total_amount,payment_status,amount_paid,payment_date,write_off_flag
INV18848,CUST1189,2026-01-15,1574,78.7,1652.7,Paid,1574.0,2026-01-15,No
INV52222,CUST1190,2026-01-26,2998,149.9,3147.9,Paid,2998.0,2026-01-26,No
INV59420,CUST1190,2025-09-11,2998,149.9,3147.9,Paid,2998.0,2025-09-11,No
INV23269,CUST1190,2025-08-22,2998,149.9,3147.9,Unpaid,0.0,,No
INV32553,CUST1190,2025-09-03,2998,149.9,3147.9,Paid,2998.0,2025-09-03,No
INV78154,CUST1190,2026-01-12,2998,149.9,3147.9,Paid,2998.0,2026-01-12,No
INV14621,CUST1191,2025-09-22,3956,197.8,4153.8,Paid,3956.0,2025-09-22,No
INV17566,CUST1191,2025-09-19,3956,197.8,4153.8,Paid,3956.0,2025-09-19,No
INV28323,CUST1192,2025-08-22,4495,224.75,4719.75,Unpaid,0.0,,No
INV20283,CUST1192,2025-08-25,4495,224.75,4719.75,Partial,2247.5,2025-08-25,No
INV60225,CUST1192,2025-12-02,4495,224.75,4719.75,Paid,4495.0,2025-12-02,No
INV19343,CUST1193,2025-09-13,4252,212.60000000000002,4464.6,Paid,4252.0,2025-09-13,No
INV57101,CUST1193,2025-10-12,4252,212.60000000000002,4464.6,Paid,4252.0,2025-10-12,No
INV15313,CUST1193,2025-09-10,4252,212.60000000000002,4464.6,Unpaid,0.0,,No
INV55226,CUST1193,2025-09-18,4252,212.60000000000002,4464.6,Paid,4252.0,2025-09-18,No
INV68219,CUST1194,2026-01-24,1714,85.7,1799.7,Unpaid,0.0,,No
INV63218,CUST1194,2025-09-29,1714,85.7,1799.7,Paid,1714.0,2025-09-29,No
INV91780,CUST1194,2025-09-08,1714,85.7,1799.7,Unpaid,0.0,,No
INV50317,CUST1194,2025-12-03,1714,85.7,1799.7,Paid,1714.0,2025-12-03,No
INV11657,CUST1194,2025-10-30,1714,85.7,1799.7,Paid,1714.0,2025-10-30,No
INV93973,CUST1195,2026-01-28,2108,105.4,2213.4,Paid,2108.0,2026-01-28,No
INV81545,CUST1195,2025-09-08,2108,105.4,2213.4,Paid,2108.0,2025-09-08,No
INV88270,CUST1195,2026-01-26,2108,105.4,2213.4,Paid,2108.0,2026-01-26,No
INV50031,CUST1195,2025-09-15,2108,105.4,2213.4,Paid,2108.0,2025-09-15,No
INV59028,CUST1196,2025-11-12,4977,248.85000000000002,5225.85,Paid,4977.0,2025-11-12,No
INV30435,CUST1196,2025-12-28,4977,248.85000000000002,5225.85,Partial,2488.5,2025-12-28,No
INV41721,CUST1196,2026-01-21,4977,248.85000000000002,5225.85,Paid,4977.0,2026-01-21,Yes
INV72993,CUST1196,2025-12-03,4977,248.85000000000002,5225.85,Unpaid,0.0,,No
INV60258,CUST1197,2025-11-20,1313,65.65,1378.65,Unpaid,0.0,,No
INV56806,CUST1198,2025-12-16,2720,136.0,2856.0,Paid,2720.0,2025-12-16,No
INV99335,CUST1198,2025-08-29,2720,136.0,2856.0,Unpaid,0.0,,No
INV95481,CUST1198,2026-01-07,2720,136.0,2856.0,Paid,2720.0,2026-01-07,No
INV16782,CUST1198,2025-12-05,2720,136.0,2856.0,Paid,2720.0,2025-12-05,Yes
INV85874,CUST1198,2025-11-15,2720,136.0,2856.0,Unpaid,0.0,,No
INV37526,CUST1199,2025-09-05,4394,219.70000000000002,4613.7,Partial,2197.0,2025-09-05,No
INV57947,CUST1199,2025-09-28,4394,219.70000000000002,4613.7,Partial,2197.0,2025-09-28,Yes
INV34816,CUST1199,2025-12-09,4394,219.70000000000002,4613.7,Paid,4394.0,2025-12-09,Yes
INV89211,CUST1199,2025-11-03,4394,219.70000000000002,4613.7,Partial,2197.0,2025-11-03,No
INV42443,CUST1199,2025-12-15,4394,219.70000000000002,4613.7,Paid,4394.0,2025-12-15,No
INV14686,CUST1200,2025-12-04,2209,110.45,2319.4500000000003,Paid,2209.0,2025-12-04,No
INV22205,CUST1200,2026-01-25,2209,110.45,2319.4500000000003,Unpaid,0.0,,No
INV38202,CUST1201,2026-01-20,3990,199.5,4189.5,Paid,3990.0,2026-01-20,No
INV35095,CUST1201,2025-10-04,3990,199.5,4189.5,Paid,3990.0,2025-10-04,No
INV25972,CUST1201,2025-12-27,3990,199.5,4189.5,Paid,3990.0,2025-12-27,No
INV76630,CUST1201,2025-09-10,3990,199.5,4189.5,Paid,3990.0,2025-09-10,No
INV96210,CUST1202,2025-09-29,2355,117.75,2472.75,Paid,2355.0,2025-09-29,No
INV99874,CUST1202,2025-08-10,2355,117.75,2472.75,Paid,2355.0,2025-08-10,No
INV33862,CUST1202,2026-01-11,2355,117.75,2472.75,Paid,2355.0,2026-01-11,No
INV14926,CUST1202,2025-09-06,2355,117.75,2472.75,Paid,2355.0,2025-09-06,No
INV44578,CUST1203,2025-10-24,1604,80.2,1684.2,Paid,1604.0,2025-10-24,No
INV93829,CUST1203,2025-09-13,1604,80.2,1684.2,Paid,1604.0,2025-09-13,No
INV67062,CUST1204,2025-10-13,2079,103.95,2182.9500000000003,Paid,2079.0,2025-10-13,No
INV98302,CUST1204,2025-12-25,2079,103.95,2182.9500000000003,Paid,2079.0,2025-12-25,No
INV51347,CUST1204,2025-09-06,2079,103.95,2182.9500000000003,Paid,2079.0,2025-09-06,No
INV33165,CUST1204,2026-01-27,2079,103.95,2182.9500000000003,Unpaid,0.0,,No
INV49560,CUST1205,2025-11-25,4377,218.85000000000002,4595.85,Paid,4377.0,2025-11-25,No
INV87986,CUST1205,2025-09-19,4377,218.85000000000002,4595.85,Unpaid,0.0,,No
INV10287,CUST1206,2025-08-26,3701,185.05,3886.05,Paid,3701.0,2025-08-26,No
INV48751,CUST1206,2025-10-08,3701,185.05,3886.05,Paid,3701.0,2025-10-08,No
INV13178,CUST1206,2025-12-17,3701,185.05,3886.05,Unpaid,0.0,,No
INV36627,CUST1206,2025-09-15,3701,185.05,3886.05,Paid,3701.0,2025-09-15,No
INV45422,CUST1206,2025-10-13,3701,185.05,3886.05,Paid,3701.0,2025-10-13,No
INV31684,CUST1207,2025-11-01,2187,109.35000000000001,2296.35,Unpaid,0.0,,No
INV58899,CUST1207,2025-09-24,2187,109.35000000000001,2296.35,Paid,2187.0,2025-09-24,No
INV51777,CUST1207,2025-08-31,2187,109.35000000000001,2296.35,Paid,2187.0,2025-08-31,No
INV94762,CUST1208,2026-01-20,3561,178.05,3739.05,Unpaid,0.0,,No
INV58443,CUST1208,2025-12-14,3561,178.05,3739.05,Paid,3561.0,2025-12-14,Yes
INV72559,CUST1208,2025-11-09,3561,178.05,3739.05,Paid,3561.0,2025-11-09,No
INV43783,CUST1208,2025-12-21,3561,178.05,3739.05,Paid,3561.0,2025-12-21,No
INV27653,CUST1208,2025-12-21,3561,178.05,3739.05,Paid,3561.0,2025-12-21,No
INV53169,CUST1209,2025-10-17,3479,173.95000000000002,3652.9500000000003,Unpaid,0.0,,No
INV66392,CUST1210,2025-11-27,2906,145.3,3051.3,Paid,2906.0,2025-11-27,No
INV79345,CUST1211,2026-01-22,3568,178.4,3746.4,Unpaid,0.0,,No
INV91531,CUST1212,2025-11-27,4753,237.65,4990.650000000001,Paid,4753.0,2025-11-27,No
INV72008,CUST1212,2025-08-30,4753,237.65,4990.650000000001,Paid,4753.0,2025-08-30,No
INV37236,CUST1212,2026-01-03,4753,237.65,4990.650000000001,Paid,4753.0,2026-01-03,No
INV29053,CUST1212,2025-09-29,4753,237.65,4990.650000000001,Unpaid,0.0,,No
INV20553,CUST1213,2025-09-12,3986,199.3,4185.3,Paid,3986.0,2025-09-12,No
INV17189,CUST1213,2025-12-27,3986,199.3,4185.3,Partial,1993.0,2025-12-27,No
INV37564,CUST1214,2025-10-24,4080,204.0,4284.0,Paid,4080.0,2025-10-24,No
INV27046,CUST1214,2026-01-14,4080,204.0,4284.0,Paid,4080.0,2026-01-14,Yes
INV15060,CUST1214,2025-10-01,4080,204.0,4284.0,Unpaid,0.0,,No
INV71158,CUST1214,2025-10-20,4080,204.0,4284.0,Unpaid,0.0,,Yes
INV82684,CUST1214,2025-09-14,4080,204.0,4284.0,Paid,4080.0,2025-09-14,No
INV35256,CUST1215,2025-12-17,3373,168.65,3541.65,Unpaid,0.0,,No
INV53116,CUST1215,2025-12-19,3373,168.65,3541.65,Paid,3373.0,2025-12-19,No
INV32394,CUST1215,2025-11-06,3373,168.65,3541.65,Paid,3373.0,2025-11-06,No
INV50222,CUST1215,2025-12-20,3373,168.65,3541.65,Unpaid,0.0,,No
INV79590,CUST1215,2025-11-10,3373,168.65,3541.65,Unpaid,0.0,,No
INV58924,CUST1216,2025-12-28,3399,169.95000000000002,3568.9500000000003,Partial,1699.5,2025-12-28,No
INV44753,CUST1216,2025-09-01,3399,169.95000000000002,3568.9500000000003,Paid,3399.0,2025-09-01,No
INV35216,CUST1216,2025-11-04,3399,169.95000000000002,3568.9500000000003,Paid,3399.0,2025-11-04,No
INV57014,CUST1216,2025-11-06,3399,169.95000000000002,3568.9500000000003,Unpaid,0.0,,No
INV24389,CUST1216,2025-11-05,3399,169.95000000000002,3568.9500000000003,Paid,3399.0,2025-11-05,No
INV28624,CUST1217,2026-01-12,4833,241.65,5074.650000000001,Paid,4833.0,2026-01-12,No
INV17493,CUST1217,2025-10-13,4833,241.65,5074.650000000001,Paid,4833.0,2025-10-13,No
INV57234,CUST1217,2025-10-12,4833,241.65,5074.650000000001,Unpaid,0.0,,No
INV93564,CUST1218,2025-10-16,1036,51.800000000000004,1087.8,Paid,1036.0,2025-10-16,No
INV96005,CUST1218,2025-08-18,1036,51.800000000000004,1087.8,Partial,518.0,2025-08-18,No
INV62664,CUST1218,2025-08-12,1036,51.800000000000004,1087.8,Paid,1036.0,2025-08-12,No
INV71269,CUST1218,2025-12-11,1036,51.800000000000004,1087.8,Paid,1036.0,2025-12-11,No
INV33154,CUST1218,2025-12-21,1036,51.800000000000004,1087.8,Paid,1036.0,2025-12-21,No
INV23331,CUST1219,2025-11-16,2104,105.2,2209.2000000000003,Paid,2104.0,2025-11-16,No
INV64478,CUST1219,2025-12-24,2104,105.2,2209.2000000000003,Partial,1052.0,2025-12-24,No
INV91418,CUST1219,2026-01-21,2104,105.2,2209.2000000000003,Paid,2104.0,2026-01-21,Yes
